"","Time","Date","Flags","pm","pmb","avgpm","avgpmb","datetime"
"25893","08:00:00",2022-07-03,"--------","23.0398","13.9332","28.2457","24.8004",2022-07-03 08:00:00
"25894","08:05:00",2022-07-03,"--------","21.228","14.8802","28.2457","24.8004",2022-07-03 08:05:00
"25895","08:10:00",2022-07-03,"--------","21.228","14.8802","28.2457","24.8004",2022-07-03 08:10:00
"25896","08:15:00",2022-07-03,"--------","21.228","14.8802","28.2457","24.8004",2022-07-03 08:15:00
"25897","08:20:00",2022-07-03,"--------","19.8655","17.5467","28.2457","24.8004",2022-07-03 08:20:00
"25898","08:25:00",2022-07-03,"--------","19.9292","22.0447","28.2457","24.8004",2022-07-03 08:25:00
"25899","08:30:00",2022-07-03,"--------","21.5598","26.1097","28.2457","24.8004",2022-07-03 08:30:00
"25900","08:35:00",2022-07-03,"--------","23.2391","27.9246","28.2457","24.8004",2022-07-03 08:35:00
"25901","08:40:00",2022-07-03,"--------","24.7886","29.6755","28.2457","24.8004",2022-07-03 08:40:00
"25902","08:45:00",2022-07-03,"--------","26.3269","29.4984","28.2457","24.8004",2022-07-03 08:45:00
"25903","08:50:00",2022-07-03,"--------","25.2513","25.536","28.2457","24.8004",2022-07-03 08:50:00
"25904","08:55:00",2022-07-03,"--------","28.8293","26.4334","28.2457","24.8004",2022-07-03 08:55:00
"25905","09:00:00",2022-07-03,"--------","30.9158","27.3704","28.2457","24.8004",2022-07-03 09:00:00
"25906","09:05:00",2022-07-03,"--------","34.3732","29.5745","28.2457","24.8004",2022-07-03 09:05:00
"25907","09:10:00",2022-07-03,"--------","36.3914","31.8981","28.2457","24.8004",2022-07-03 09:10:00
"25908","09:15:00",2022-07-03,"--------","36.8572","33.7715","28.2457","24.8004",2022-07-03 09:15:00
"25909","09:20:00",2022-07-03,"--------","40.3163","38.2613","28.2457","24.8004",2022-07-03 09:20:00
"25910","09:25:00",2022-07-03,"--------","42.582","38.6285","28.2457","24.8004",2022-07-03 09:25:00
"25911","09:30:00",2022-07-03,"--------","43.0684","38.618","28.2457","24.8004",2022-07-03 09:30:00
"25912","09:35:00",2022-07-03,"--------","48.9993","42.6419","28.2457","24.8004",2022-07-03 09:35:00
"25913","09:40:00",2022-07-03,"--------","50.9546","47.6732","28.2457","24.8004",2022-07-03 09:40:00
"25914","09:45:00",2022-07-03,"--------","47.0849","45.3871","28.2457","24.8004",2022-07-03 09:45:00
"25915","09:50:00",2022-07-03,"--------","41.4472","41.3669","28.2457","24.8004",2022-07-03 09:50:00
"25916","09:55:00",2022-07-03,"--------","37.1098","39.771","28.2457","24.8004",2022-07-03 09:55:00
"25917","10:00:00",2022-07-03,"--------","33.9167","35.7815","28.2457","24.8004",2022-07-03 10:00:00
"25918","10:05:00",2022-07-03,"--------","33.3267","29.8795","28.2457","24.8004",2022-07-03 10:05:00
"25919","10:10:00",2022-07-03,"--------","29.447","29.2072","28.2457","24.8004",2022-07-03 10:10:00
"25920","10:15:00",2022-07-03,"--------","28.9285","27.8347","28.2457","24.8004",2022-07-03 10:15:00
"25921","10:20:00",2022-07-03,"--------","28.0598","21.7008","28.2457","24.8004",2022-07-03 10:20:00
"25922","10:25:00",2022-07-03,"--------","25.082","20.4905","28.2457","24.8004",2022-07-03 10:25:00
"25923","10:30:00",2022-07-03,"--------","21.1168","16.4316","28.2457","24.8004",2022-07-03 10:30:00
"25924","10:35:00",2022-07-03,"--------","17.0968","15.2423","28.2457","24.8004",2022-07-03 10:35:00
"25925","10:40:00",2022-07-03,"--------","16.3969","19.2892","28.2457","24.8004",2022-07-03 10:40:00
"25926","10:45:00",2022-07-03,"--------","16.6374","20.4407","28.2457","24.8004",2022-07-03 10:45:00
"25927","10:50:00",2022-07-03,"--------","16.0575","18.0478","28.2457","24.8004",2022-07-03 10:50:00
"25928","10:55:00",2022-07-03,"--------","10.8108","19.3439","28.2457","24.8004",2022-07-03 10:55:00
"25929","11:00:00",2022-07-03,"--------","9.74071","16.6258","28.2457","24.8004",2022-07-03 11:00:00
"25930","11:05:00",2022-07-03,"--------","9.54967","11.227","28.2457","24.8004",2022-07-03 11:05:00
"25931","11:10:00",2022-07-03,"--------","8.58831","10.4678","28.2457","24.8004",2022-07-03 11:10:00
"25932","11:15:00",2022-07-03,"--------","8.39966","5.91087","28.2457","24.8004",2022-07-03 11:15:00
"25933","11:20:00",2022-07-03,"--------","6.69154","7.18761","28.2457","24.8004",2022-07-03 11:20:00
"25934","11:25:00",2022-07-03,"--------","4.47018","5.1502","28.2457","24.8004",2022-07-03 11:25:00
"25935","11:30:00",2022-07-03,"--------","-1.1361","3.84084","28.2457","24.8004",2022-07-03 11:30:00
"25936","11:35:00",2022-07-03,"--------","0.682677","-1.00988","28.2457","24.8004",2022-07-03 11:35:00
"25937","11:40:00",2022-07-03,"--------","0.289315","0.878499","28.2457","24.8004",2022-07-03 11:40:00
"25938","11:45:00",2022-07-03,"--------","0.354597","4.02587","28.2457","24.8004",2022-07-03 11:45:00
"25939","11:50:00",2022-07-03,"--------","-0.128604","3.67063","28.2457","24.8004",2022-07-03 11:50:00
"25940","11:55:00",2022-07-03,"--------","0.552031","4.51792","28.2457","24.8004",2022-07-03 11:55:00
"25941","12:00:00",2022-07-03,"--------","1.76214","3.72698","28.2457","24.8004",2022-07-03 12:00:00
"25942","12:05:00",2022-07-03,"--------","-1.05532","-1.78833","28.2457","24.8004",2022-07-03 12:05:00
"25943","12:10:00",2022-07-03,"--------","-3.80729","-3.18381","28.2457","24.8004",2022-07-03 12:10:00
"25944","12:15:00",2022-07-03,"--------","-3.17439","-2.13584","28.2457","24.8004",2022-07-03 12:15:00
"25945","12:20:00",2022-07-03,"--------","-0.839498","-2.71695","28.2457","24.8004",2022-07-03 12:20:00
"25946","12:25:00",2022-07-03,"--------","0.177895","-4.46962","28.2457","24.8004",2022-07-03 12:25:00
"25947","12:30:00",2022-07-03,"--------","-2.54862","-6.00596","28.2457","24.8004",2022-07-03 12:30:00
"25948","12:35:00",2022-07-03,"--------","-2.80619","-1.9449","28.2457","24.8004",2022-07-03 12:35:00
"25949","12:40:00",2022-07-03,"--------","-0.776158","0.790129","28.2457","24.8004",2022-07-03 12:40:00
"25950","12:45:00",2022-07-03,"--------","0.0170721","3.0581","28.2457","24.8004",2022-07-03 12:45:00
"25951","12:50:00",2022-07-03,"--------","3.21763","4.42653","28.2457","24.8004",2022-07-03 12:50:00
"25952","12:55:00",2022-07-03,"--------","4.27267","4.55053","28.2457","24.8004",2022-07-03 12:55:00
"25953","13:00:00",2022-07-03,"--------","3.3694","1.98013","28.2457","24.8004",2022-07-03 13:00:00
"25954","13:05:00",2022-07-03,"--------","3.96062","-0.259744","28.2457","24.8004",2022-07-03 13:05:00
"25955","13:10:00",2022-07-03,"--------","3.1847","1.80386","28.2457","24.8004",2022-07-03 13:10:00
"25956","13:15:00",2022-07-03,"--------","3.46958","6.71956","28.2457","24.8004",2022-07-03 13:15:00
"25957","13:20:00",2022-07-03,"--------","1.28222","4.47589","28.2457","24.8004",2022-07-03 13:20:00
"25958","13:25:00",2022-07-03,"--------","1.88238","5.43654","28.2457","24.8004",2022-07-03 13:25:00
"25959","13:30:00",2022-07-03,"--------","2.14483","3.56677","28.2457","24.8004",2022-07-03 13:30:00
"25960","13:35:00",2022-07-03,"--------","3.59077","6.90919","28.2457","24.8004",2022-07-03 13:35:00
"25961","13:40:00",2022-07-03,"--------","5.05302","6.62971","28.2457","24.8004",2022-07-03 13:40:00
"25962","13:45:00",2022-07-03,"--------","6.48873","5.02185","28.2457","24.8004",2022-07-03 13:45:00
"25963","13:50:00",2022-07-03,"--------","3.60574","3.64292","28.2457","24.8004",2022-07-03 13:50:00
"25964","13:55:00",2022-07-03,"--------","3.71549","3.02187","28.2457","24.8004",2022-07-03 13:55:00
"25965","14:00:00",2022-07-03,"--------","2.40039","3.00865","28.2457","24.8004",2022-07-03 14:00:00
"25966","14:05:00",2022-07-03,"--------","2.20353","2.55604","28.2457","24.8004",2022-07-03 14:05:00
"25967","14:10:00",2022-07-03,"--------","0.866322","1.47168","28.2457","24.8004",2022-07-03 14:10:00
"25968","14:15:00",2022-07-03,"--------","0.316464","0.727376","28.2457","24.8004",2022-07-03 14:15:00
"25969","14:20:00",2022-07-03,"--------","-1.33536","-0.140887","28.2457","24.8004",2022-07-03 14:20:00
"25970","14:25:00",2022-07-03,"--------","-0.763312","2.09826","28.2457","24.8004",2022-07-03 14:25:00
"25971","14:30:00",2022-07-03,"--------","-0.998971","1.75885","28.2457","24.8004",2022-07-03 14:30:00
"25972","14:35:00",2022-07-03,"--------","-1.1691","-0.0935142","28.2457","24.8004",2022-07-03 14:35:00
"25973","14:40:00",2022-07-03,"--------","-1.03791","2.72272","28.2457","24.8004",2022-07-03 14:40:00
"25974","14:45:00",2022-07-03,"--------","0.300315","2.33545","28.2457","24.8004",2022-07-03 14:45:00
"25975","14:50:00",2022-07-03,"--------","0.403207","4.40244","28.2457","24.8004",2022-07-03 14:50:00
"25976","14:55:00",2022-07-03,"--------","0.240533","5.27563","28.2457","24.8004",2022-07-03 14:55:00
"25977","15:00:00",2022-07-03,"--------","0.250777","2.38496","28.2457","24.8004",2022-07-03 15:00:00
"25978","15:05:00",2022-07-03,"--------","0.51527","3.22063","28.2457","24.8004",2022-07-03 15:05:00
"25979","15:10:00",2022-07-03,"--------","2.18217","0.390272","28.2457","24.8004",2022-07-03 15:10:00
"25980","15:15:00",2022-07-03,"--------","2.81956","-0.610397","28.2457","24.8004",2022-07-03 15:15:00
"25981","15:20:00",2022-07-03,"--------","2.009","-1.69412","28.2457","24.8004",2022-07-03 15:20:00
"25982","15:25:00",2022-07-03,"--------","2.41976","-1.04044","28.2457","24.8004",2022-07-03 15:25:00
"25983","15:30:00",2022-07-03,"--------","2.44626","-2.71045","28.2457","24.8004",2022-07-03 15:30:00
"25984","15:35:00",2022-07-03,"--------","1.05377","-4.38519","28.2457","24.8004",2022-07-03 15:35:00
"25985","15:40:00",2022-07-03,"--------","1.26709","1.5252","28.2457","24.8004",2022-07-03 15:40:00
"25986","15:45:00",2022-07-03,"--------","1.43453","1.76055","28.2457","24.8004",2022-07-03 15:45:00
"25987","15:50:00",2022-07-03,"--------","2.87586","0.298506","28.2457","24.8004",2022-07-03 15:50:00
"25988","15:55:00",2022-07-03,"--------","3.16462","-1.77697","28.2457","24.8004",2022-07-03 15:55:00
"25989","16:00:00",2022-07-03,"--------","4.93842","-1.02235","28.2457","24.8004",2022-07-03 16:00:00
"25990","16:05:00",2022-07-03,"--------","6.58691","1.0414","28.2457","24.8004",2022-07-03 16:05:00
"25991","16:10:00",2022-07-03,"--------","6.58691","1.0414","28.2457","24.8004",2022-07-03 16:10:00
"25992","16:15:00",2022-07-03,"--------","6.58696","1.04139","28.2457","24.8004",2022-07-03 16:15:00
"25993","16:20:00",2022-07-03,"--------","6.1201","-0.385599","28.2457","24.8004",2022-07-03 16:20:00
"25994","16:25:00",2022-07-03,"--------","3.98789","-0.495139","28.2457","24.8004",2022-07-03 16:25:00
"25995","16:30:00",2022-07-03,"--------","6.86918","5.62076","28.2457","24.8004",2022-07-03 16:30:00
"25996","16:35:00",2022-07-03,"--------","5.57842","6.39897","28.2457","24.8004",2022-07-03 16:35:00
"25997","16:40:00",2022-07-03,"--------","4.79471","4.88954","28.2457","24.8004",2022-07-03 16:40:00
"25998","16:45:00",2022-07-03,"--------","4.50693","6.79277","28.2457","24.8004",2022-07-03 16:45:00
"25999","16:50:00",2022-07-03,"--------","7.35445","8.80979","28.2457","24.8004",2022-07-03 16:50:00
"26000","16:55:00",2022-07-03,"--------","9.07903","7.27992","28.2457","24.8004",2022-07-03 16:55:00
"26001","17:00:00",2022-07-03,"--------","6.13625","6.93036","28.2457","24.8004",2022-07-03 17:00:00
"26002","17:05:00",2022-07-03,"--------","7.23373","4.16322","28.2457","24.8004",2022-07-03 17:05:00
"26003","17:10:00",2022-07-03,"--------","7.65241","6.78347","28.2457","24.8004",2022-07-03 17:10:00
"26004","17:15:00",2022-07-03,"--------","7.61795","7.88496","28.2457","24.8004",2022-07-03 17:15:00
"26005","17:20:00",2022-07-03,"--------","2.65308","8.55789","28.2457","24.8004",2022-07-03 17:20:00
"26006","17:25:00",2022-07-03,"--------","3.90864","8.60041","28.2457","24.8004",2022-07-03 17:25:00
"26007","17:30:00",2022-07-03,"--------","4.91501","7.33597","28.2457","24.8004",2022-07-03 17:30:00
"26008","17:35:00",2022-07-03,"--------","7.11998","8.00539","28.2457","24.8004",2022-07-03 17:35:00
"26009","17:40:00",2022-07-03,"--------","10.3143","8.4988","28.2457","24.8004",2022-07-03 17:40:00
"26010","17:45:00",2022-07-03,"--------","11.625","7.53152","28.2457","24.8004",2022-07-03 17:45:00
"26011","17:50:00",2022-07-03,"--------","12.3081","7.10289","28.2457","24.8004",2022-07-03 17:50:00
"26012","17:55:00",2022-07-03,"--------","14.238","8.01282","28.2457","24.8004",2022-07-03 17:55:00
"26013","18:00:00",2022-07-03,"--------","13.6122","8.35923","28.2457","24.8004",2022-07-03 18:00:00
"26014","18:05:00",2022-07-03,"--------","12.4855","8.96333","28.2457","24.8004",2022-07-03 18:05:00
"26015","18:10:00",2022-07-03,"--------","12.1577","10.3743","28.2457","24.8004",2022-07-03 18:10:00
"26016","18:15:00",2022-07-03,"--------","10.0119","12.3248","28.2457","24.8004",2022-07-03 18:15:00
"26017","18:20:00",2022-07-03,"--------","11.9009","16.0654","28.2457","24.8004",2022-07-03 18:20:00
"26018","18:25:00",2022-07-03,"--------","16.1942","16.585","28.2457","24.8004",2022-07-03 18:25:00
"26019","18:30:00",2022-07-03,"--------","18.2398","17.8901","28.2457","24.8004",2022-07-03 18:30:00
"26020","18:35:00",2022-07-03,"--------","19.7539","15.5455","28.2457","24.8004",2022-07-03 18:35:00
"26021","18:40:00",2022-07-03,"--------","20.1748","8.36755","28.2457","24.8004",2022-07-03 18:40:00
"26022","18:45:00",2022-07-03,"--------","22.2958","7.90385","28.2457","24.8004",2022-07-03 18:45:00
"26023","18:50:00",2022-07-03,"--------","22.0954","9.42262","28.2457","24.8004",2022-07-03 18:50:00
"26024","18:55:00",2022-07-03,"--------","22.8189","13.4957","28.2457","24.8004",2022-07-03 18:55:00
"26025","19:00:00",2022-07-03,"--------","23.2294","19.8752","28.2457","24.8004",2022-07-03 19:00:00
"26026","19:05:00",2022-07-03,"--------","23.7964","24.262","28.2457","24.8004",2022-07-03 19:05:00
"26027","19:10:00",2022-07-03,"--------","22.5104","22.692","28.2457","24.8004",2022-07-03 19:10:00
"26028","19:15:00",2022-07-03,"--------","22.3062","22.1642","28.2457","24.8004",2022-07-03 19:15:00
"26029","19:20:00",2022-07-03,"--------","19.5088","20.0363","28.2457","24.8004",2022-07-03 19:20:00
"26030","19:25:00",2022-07-03,"--------","18.3029","15.147","28.2457","24.8004",2022-07-03 19:25:00
"26031","19:30:00",2022-07-03,"--------","19.8345","14.1918","28.2457","24.8004",2022-07-03 19:30:00
"26032","19:35:00",2022-07-03,"--------","19.1599","11.8488","28.2457","24.8004",2022-07-03 19:35:00
"26033","19:40:00",2022-07-03,"--------","15.0821","9.41821","28.2457","24.8004",2022-07-03 19:40:00
"26034","19:45:00",2022-07-03,"--------","14.5869","12.1591","28.2457","24.8004",2022-07-03 19:45:00
"26035","19:50:00",2022-07-03,"--------","13.3982","11.1957","28.2457","24.8004",2022-07-03 19:50:00
"26036","19:55:00",2022-07-03,"--------","15.1929","10.5902","28.2457","24.8004",2022-07-03 19:55:00
"26037","20:00:00",2022-07-03,"--------","14.5907","10.6075","28.2457","24.8004",2022-07-03 20:00:00
"26038","20:05:00",2022-07-03,"--------","15.8043","6.19471","28.2457","24.8004",2022-07-03 20:05:00
"26039","20:10:00",2022-07-03,"--------","16.391","4.54277","28.2457","24.8004",2022-07-03 20:10:00
"26040","20:15:00",2022-07-03,"--------","12.8816","5.13795","28.2457","24.8004",2022-07-03 20:15:00
"26041","20:20:00",2022-07-03,"--------","7.36306","3.98518","28.2457","24.8004",2022-07-03 20:20:00
"26042","20:25:00",2022-07-03,"--------","1.07637","4.30212","28.2457","24.8004",2022-07-03 20:25:00
"26043","20:30:00",2022-07-03,"--------","2.15771","3.5146","28.2457","24.8004",2022-07-03 20:30:00
"26044","20:35:00",2022-07-03,"--------","4.7708","4.69611","28.2457","24.8004",2022-07-03 20:35:00
"26045","20:40:00",2022-07-03,"--------","4.76093","0.925792","28.2457","24.8004",2022-07-03 20:40:00
"26046","20:45:00",2022-07-03,"--------","4.09698","0.403839","28.2457","24.8004",2022-07-03 20:45:00
"26047","20:50:00",2022-07-03,"--------","3.41738","2.77971","28.2457","24.8004",2022-07-03 20:50:00
"26048","20:55:00",2022-07-03,"--------","7.11288","4.38848","28.2457","24.8004",2022-07-03 20:55:00
"26049","21:00:00",2022-07-03,"--------","9.71993","4.92678","28.2457","24.8004",2022-07-03 21:00:00
"26050","21:05:00",2022-07-03,"--------","9.92992","5.34134","28.2457","24.8004",2022-07-03 21:05:00
"26051","21:10:00",2022-07-03,"--------","8.57318","6.76496","28.2457","24.8004",2022-07-03 21:10:00
"26052","21:15:00",2022-07-03,"--------","7.78965","7.36238","28.2457","24.8004",2022-07-03 21:15:00
"26053","21:20:00",2022-07-03,"--------","10.3232","8.37531","28.2457","24.8004",2022-07-03 21:20:00
"26054","21:25:00",2022-07-03,"--------","7.81271","11.0141","28.2457","24.8004",2022-07-03 21:25:00
"26055","21:30:00",2022-07-03,"--------","7.05793","10.7613","28.2457","24.8004",2022-07-03 21:30:00
"26056","21:35:00",2022-07-03,"--------","6.53135","11.62","28.2457","24.8004",2022-07-03 21:35:00
"26057","21:40:00",2022-07-03,"--------","7.58807","5.84304","28.2457","24.8004",2022-07-03 21:40:00
"26058","21:45:00",2022-07-03,"--------","7.84352","0.90052","28.2457","24.8004",2022-07-03 21:45:00
"26059","21:50:00",2022-07-03,"--------","7.10087","0.62407","28.2457","24.8004",2022-07-03 21:50:00
"26060","21:55:00",2022-07-03,"--------","4.82341","1.19986","28.2457","24.8004",2022-07-03 21:55:00
"26061","22:00:00",2022-07-03,"--------","3.438","2.50255","28.2457","24.8004",2022-07-03 22:00:00
"26062","22:05:00",2022-07-03,"--------","2.11931","3.62496","28.2457","24.8004",2022-07-03 22:05:00
"26063","22:10:00",2022-07-03,"--------","2.05206","2.8954","28.2457","24.8004",2022-07-03 22:10:00
"26064","22:15:00",2022-07-03,"--------","0.49784","5.35141","28.2457","24.8004",2022-07-03 22:15:00
"26065","22:20:00",2022-07-03,"--------","2.06787","3.99675","28.2457","24.8004",2022-07-03 22:20:00
"26066","22:25:00",2022-07-03,"--------","4.05826","3.47713","28.2457","24.8004",2022-07-03 22:25:00
"26067","22:30:00",2022-07-03,"--------","5.80811","-1.60507","28.2457","24.8004",2022-07-03 22:30:00
"26068","22:35:00",2022-07-03,"--------","4.18686","-3.03533","28.2457","24.8004",2022-07-03 22:35:00
"26069","22:40:00",2022-07-03,"--------","4.16699","-1.23336","28.2457","24.8004",2022-07-03 22:40:00
"26070","22:45:00",2022-07-03,"--------","5.63075","0.488667","28.2457","24.8004",2022-07-03 22:45:00
"26071","22:50:00",2022-07-03,"--------","7.38477","2.9072","28.2457","24.8004",2022-07-03 22:50:00
"26072","22:55:00",2022-07-03,"--------","10.2614","5.59104","28.2457","24.8004",2022-07-03 22:55:00
"26073","23:00:00",2022-07-03,"--------","7.08499","5.49107","28.2457","24.8004",2022-07-03 23:00:00
"26074","23:05:00",2022-07-03,"--------","1.90329","2.26835","28.2457","24.8004",2022-07-03 23:05:00
"26075","23:10:00",2022-07-03,"--------","1.08828","0.133473","28.2457","24.8004",2022-07-03 23:10:00
"26076","23:15:00",2022-07-03,"--------","2.22941","1.7221","28.2457","24.8004",2022-07-03 23:15:00
"26077","23:20:00",2022-07-03,"--------","1.62336","2.6991","28.2457","24.8004",2022-07-03 23:20:00
"26078","23:25:00",2022-07-03,"--------","2.17085","0.661661","28.2457","24.8004",2022-07-03 23:25:00
"26079","23:30:00",2022-07-03,"--------","1.99497","-2.95099","28.2457","24.8004",2022-07-03 23:30:00
"26080","23:35:00",2022-07-03,"--------","3.45609","0.50276","28.2457","24.8004",2022-07-03 23:35:00
"26081","23:40:00",2022-07-03,"--------","6.92846","2.08127","28.2457","24.8004",2022-07-03 23:40:00
"26082","23:45:00",2022-07-03,"--------","5.63485","4.01779","28.2457","24.8004",2022-07-03 23:45:00
"26083","23:50:00",2022-07-03,"--------","3.04783","1.27011","28.2457","24.8004",2022-07-03 23:50:00
"26084","23:55:00",2022-07-03,"--------","3.13384","0.203755","28.2457","24.8004",2022-07-03 23:55:00
"26085","00:00:00",2022-07-04,"--------","3.28024","4.29619","28.2008","24.7602",2022-07-04 00:00:00
"26086","00:05:00",2022-07-04,"--------","2.21528","4.93112","14.7722","12.7431",2022-07-04 00:05:00
"26087","00:10:00",2022-07-04,"--------","2.21528","4.93112","14.7722","12.7431",2022-07-04 00:10:00
"26088","00:15:00",2022-07-04,"--------","2.21525","4.93112","14.7722","12.7431",2022-07-04 00:15:00
"26089","00:20:00",2022-07-04,"--------","0.620979","5.79814","14.7722","12.7431",2022-07-04 00:20:00
"26090","00:25:00",2022-07-04,"--------","-0.535345","4.31396","14.7722","12.7431",2022-07-04 00:25:00
"26091","00:30:00",2022-07-04,"--------","-1.6245","3.71153","14.7722","12.7431",2022-07-04 00:30:00
"26092","00:35:00",2022-07-04,"--------","-1.24946","4.80603","14.7722","12.7431",2022-07-04 00:35:00
"26093","00:40:00",2022-07-04,"--------","-0.825911","10.0618","14.7722","12.7431",2022-07-04 00:40:00
"26094","00:45:00",2022-07-04,"--------","-0.0738492","11.4405","14.7722","12.7431",2022-07-04 00:45:00
"26095","00:50:00",2022-07-04,"--------","-2.26022","9.35614","14.7722","12.7431",2022-07-04 00:50:00
"26096","00:55:00",2022-07-04,"--------","-2.80763","12.0358","14.7722","12.7431",2022-07-04 00:55:00
"26097","01:00:00",2022-07-04,"--------","-1.55525","10.9349","14.7722","12.7431",2022-07-04 01:00:00
"26098","01:05:00",2022-07-04,"--------","-1.23125","8.98184","14.7722","12.7431",2022-07-04 01:05:00
"26099","01:10:00",2022-07-04,"--------","-0.822021","8.37551","14.7722","12.7431",2022-07-04 01:10:00
"26100","01:15:00",2022-07-04,"--------","0.0538985","7.92066","14.7722","12.7431",2022-07-04 01:15:00
"26101","01:20:00",2022-07-04,"--------","3.18265","5.31306","14.7722","12.7431",2022-07-04 01:20:00
"26102","01:25:00",2022-07-04,"--------","5.10962","4.81101","14.7722","12.7431",2022-07-04 01:25:00
"26103","01:30:00",2022-07-04,"--------","5.08334","1.65989","14.7722","12.7431",2022-07-04 01:30:00
"26104","01:35:00",2022-07-04,"--------","3.66695","1.2708","14.7722","12.7431",2022-07-04 01:35:00
"26105","01:40:00",2022-07-04,"--------","1.78852","4.03217","14.7722","12.7431",2022-07-04 01:40:00
"26106","01:45:00",2022-07-04,"--------","-1.57505","5.42167","14.7722","12.7431",2022-07-04 01:45:00
"26107","01:50:00",2022-07-04,"--------","-0.0931074","5.26567","14.7722","12.7431",2022-07-04 01:50:00
"26108","01:55:00",2022-07-04,"--------","0.774696","4.10175","14.7722","12.7431",2022-07-04 01:55:00
"26109","02:00:00",2022-07-04,"--------","2.84923","3.63527","14.7722","12.7431",2022-07-04 02:00:00
"26110","02:05:00",2022-07-04,"--------","2.06031","6.96041","14.7722","12.7431",2022-07-04 02:05:00
"26111","02:10:00",2022-07-04,"--------","1.6296","7.59721","14.7722","12.7431",2022-07-04 02:10:00
"26112","02:15:00",2022-07-04,"--------","5.21833","7.41016","14.7722","12.7431",2022-07-04 02:15:00
"26113","02:20:00",2022-07-04,"--------","7.10966","7.14582","14.7722","12.7431",2022-07-04 02:20:00
"26114","02:25:00",2022-07-04,"--------","7.9892","5.51772","14.7722","12.7431",2022-07-04 02:25:00
"26115","02:30:00",2022-07-04,"--------","4.7887","2.42537","14.7722","12.7431",2022-07-04 02:30:00
"26116","02:35:00",2022-07-04,"--------","1.75917","0.804289","14.7722","12.7431",2022-07-04 02:35:00
"26117","02:40:00",2022-07-04,"--------","1.52677","-0.565414","14.7722","12.7431",2022-07-04 02:40:00
"26118","02:45:00",2022-07-04,"--------","-1.20988","-3.53089","14.7722","12.7431",2022-07-04 02:45:00
"26119","02:50:00",2022-07-04,"--------","-3.06274","-2.57648","14.7722","12.7431",2022-07-04 02:50:00
"26120","02:55:00",2022-07-04,"--------","-2.4915","-1.80264","14.7722","12.7431",2022-07-04 02:55:00
"26121","03:00:00",2022-07-04,"--------","-2.09913","-2.75648","14.7722","12.7431",2022-07-04 03:00:00
"26122","03:05:00",2022-07-04,"--------","-1.07574","-5.14436","14.7722","12.7431",2022-07-04 03:05:00
"26123","03:10:00",2022-07-04,"--------","0.559916","-6.21039","14.7722","12.7431",2022-07-04 03:10:00
"26124","03:15:00",2022-07-04,"--------","2.19197","0.342764","14.7722","12.7431",2022-07-04 03:15:00
"26125","03:20:00",2022-07-04,"--------","3.61164","1.35145","14.7722","12.7431",2022-07-04 03:20:00
"26126","03:25:00",2022-07-04,"--------","3.15693","0.642933","14.7722","12.7431",2022-07-04 03:25:00
"26127","03:30:00",2022-07-04,"--------","2.51674","1.77154","14.7722","12.7431",2022-07-04 03:30:00
"26128","03:35:00",2022-07-04,"--------","2.06556","2.73624","14.7722","12.7431",2022-07-04 03:35:00
"26129","03:40:00",2022-07-04,"--------","0.417796","4.35617","14.7722","12.7431",2022-07-04 03:40:00
"26130","03:45:00",2022-07-04,"--------","0.795531","5.5397","14.7722","12.7431",2022-07-04 03:45:00
"26131","03:50:00",2022-07-04,"--------","3.33925","6.33693","14.7722","12.7431",2022-07-04 03:50:00
"26132","03:55:00",2022-07-04,"--------","1.83905","3.57521","14.7722","12.7431",2022-07-04 03:55:00
"26133","04:00:00",2022-07-04,"--------","1.43358","2.16187","14.7722","12.7431",2022-07-04 04:00:00
"26134","04:05:00",2022-07-04,"--------","1.29978","0.627057","14.7722","12.7431",2022-07-04 04:05:00
"26135","04:10:00",2022-07-04,"--------","2.02624","2.66823","14.7722","12.7431",2022-07-04 04:10:00
"26136","04:15:00",2022-07-04,"--------","3.06019","3.7213","14.7722","12.7431",2022-07-04 04:15:00
"26137","04:20:00",2022-07-04,"--------","2.63195","3.39403","14.7722","12.7431",2022-07-04 04:20:00
"26138","04:25:00",2022-07-04,"--------","4.68213","-0.410071","14.7722","12.7431",2022-07-04 04:25:00
"26139","04:30:00",2022-07-04,"--------","4.95358","-0.204299","14.7722","12.7431",2022-07-04 04:30:00
"26140","04:35:00",2022-07-04,"--------","4.63492","0.850307","14.7722","12.7431",2022-07-04 04:35:00
"26141","04:40:00",2022-07-04,"--------","2.62948","-0.0861579","14.7722","12.7431",2022-07-04 04:40:00
"26142","04:45:00",2022-07-04,"--------","4.5915","0.288791","14.7722","12.7431",2022-07-04 04:45:00
"26143","04:50:00",2022-07-04,"--------","6.58178","-1.3979","14.7722","12.7431",2022-07-04 04:50:00
"26144","04:55:00",2022-07-04,"--------","4.62681","1.75745","14.7722","12.7431",2022-07-04 04:55:00
"26145","05:00:00",2022-07-04,"--------","3.60818","2.60141","14.7722","12.7431",2022-07-04 05:00:00
"26146","05:05:00",2022-07-04,"--------","2.99689","0.265321","14.7722","12.7431",2022-07-04 05:05:00
"26147","05:10:00",2022-07-04,"--------","-0.10427","-2.89243","14.7722","12.7431",2022-07-04 05:10:00
"26148","05:15:00",2022-07-04,"--------","-2.19804","-1.21035","14.7722","12.7431",2022-07-04 05:15:00
"26149","05:20:00",2022-07-04,"--------","0.385744","2.01196","14.7722","12.7431",2022-07-04 05:20:00
